Row1,Row2,Correlation Coefficient
20,85,0.567260130404233
20,86,-0.08180053494439853
20,87,0.6596307137231701
20,88,0.5570459861782728
20,89,0.8057225580813527
20,90,0.538360532876402
20,91,0.7960015155884755
20,92,0.10754848626242126
20,93,0.6812484868946055
20,94,0.24803610999340192
20,95,0.25623918089735953
20,96,0.4299600975881777
20,97,0.1917100695962214
20,98,-0.07945360666711779
20,99,0.5141694226996028
20,100,0.5717643591321854
20,101,0.22728212732512088
20,102,-0.1380107721742366
20,103,-0.08409761565078791
20,104,0.05815747596122718
20,105,0.15688112681508293
20,106,0.4750576229323413
20,107,0.45673562621697905
20,108,0.5787417932743971
20,109,0.4760003582855512
20,110,0.42080173645584545
20,111,-0.7598419887719617
20,112,0.8113109775707106
20,113,0.7058597913026782
20,114,-0.09598224361410562
20,115,0.35409907205250074
20,116,-0.41994537819902233
20,117,0.19061354862713056
20,118,0.14778093855730895
20,119,0.6295217434147533
20,120,0.5709621042240595
20,121,0.9064808557101575
20,122,0.4863363300213478
20,123,0.7602891904056193
20,124,0.660245311125428
20,125,0.40194003737832085
20,126,0.5969204770112949
20,127,0.7921369343278453
20,128,-0.16414254304647657
20,129,0.509004972951299
20,130,0.6549159544861094
20,131,0.45240749823416876
20,132,0.8471122445989465
20,133,0.03743995182844443
20,134,-0.7288834634058378
20,135,0.13337096315200037
20,136,-0.2994765796495373
20,137,0.558328413511293
20,138,0.15559209111672637
20,139,-0.3465427189163396
20,140,0.23418451951586686
20,141,0.5543157877684636
20,142,0.7429613583890777
20,143,0.5020406937597572
20,144,0.606215086046448
20,145,-0.4324013595333554
20,146,-0.1068836780139719
20,147,0.5748649818620654
20,148,0.19864846223176036
20,149,0.5756938042020554
20,150,-0.04775601670262345
20,151,0.015456191222029883
20,152,0.23491755752751334
20,153,-0.14184677240444843
20,154,-0.018160859258765205
20,155,0.5436804167432292
20,156,0.5799035127602452
20,157,0.5552600698985259
20,158,0.5345838504103659
20,159,0.12615142212351013
20,160,0.7383151536785293
20,161,0.8354064761080093
20,162,0.3489054408973676
20,163,-0.05366478807208316
20,164,0.44815067224896765
20,165,0.6628838414053377
20,166,0.7684855424448678
20,167,0.956970806613744
20,168,0.314351943745559
20,169,0.3079438215091255
20,170,0.890382391789538
20,171,0.5170790614694245
20,172,0.25790127746876035
20,173,0.6722604936875652
20,174,0.6252097146306235
20,175,-0.4433084112690939
20,176,0.13292355199392902
20,177,0.6177832091465055
20,178,0.26068689077746443
20,179,0.5393850389718091
20,180,0.3678279574384911
20,181,0.6154745910063352
20,182,-0.10191744820953096
20,183,0.08588440677215257
20,184,-0.18193733705091047
20,185,0.016964953930881918
20,186,-0.6984673691106673
20,187,0.4531511345117749
20,188,0.24903318338828842
20,189,0.3360496022210463
20,190,0.08669787273926118
20,191,0.5481164638940007
20,192,0.07780787989854651
20,193,0.47976443671054353
20,194,0.2830247542970861
20,195,0.4456552846082102
20,196,0.4862905564225477
20,197,0.6191295483173982
20,198,0.5226100869783591
20,199,0.7918614425815738
20,200,-0.2404406116855199
20,201,0.2063123488369401
20,202,0.26952657042111333
20,203,0.4862678809037745
20,204,0.44342318676639364
20,205,0.7513070330091629
20,206,-0.0131253578573465
20,207,0.09194785923356376
20,208,0.4786004564782348
20,209,0.41229790844072567
20,210,0.8712913706574116
20,211,-0.10043812187258012
20,212,0.31294556302563015
20,213,0.31786110058683725
20,214,0.5904814571137217
20,215,0.4445970266716572
20,216,0.750850662739906
20,217,0.3898400271776565
20,218,0.2725639679682251
20,219,0.5234572729371654
20,220,0.5098391844418608
20,221,-0.034147570708709246
20,222,0.6253951955493284
20,223,0.43818368619670817
20,224,0.5257291340943214
20,225,0.33295502163571644
20,226,0.8016386935704916
20,227,0.9056301524196201
20,228,0.3423980805278269
20,229,-0.14012867760069897
20,230,0.29833380277063054
20,231,-0.09275414447353175
20,232,0.6279251330398123
20,233,0.5320260332991564
20,234,0.32908618102518317
20,235,0.2424492098674319
20,236,0.8426579440103003
20,237,0.6030110692137362
20,238,0.32584496815993547
20,239,0.6959646252154927
20,240,0.8501329559562467
20,241,-0.009638807138628056
20,242,0.30475324629289163
20,243,0.5269516995046348
20,244,0.12061354106332885
20,245,0.2247259696602369
20,246,0.062191963108154245
20,247,0.4839384910312901
20,248,0.6000912228636502
20,249,-0.13366727604864065
20,250,0.7177792563373806
21,22,0.4390592168654268
21,23,0.022043117119315708
21,24,0.5121404945272642
21,25,0.8494346847943754
21,26,-0.13788711291225675
21,27,0.5226660067159944
21,28,0.25185719156466335
21,29,0.18577247427710414
21,30,0.24870603198691035
21,31,0.22289205484373495
21,32,0.7741512141089918
21,33,0.5239648825830165
21,34,0.7034815275164287
21,35,-0.16194380855522378
21,36,0.5978090631835057
21,37,0.22939860721640684
21,38,0.713719921176824
21,39,0.4159826893987476
21,40,-0.05276592579681717
21,41,0.6040337051101554
21,42,0.43150147929665184
21,43,0.7074855505796875
21,44,0.6618685776902584
21,45,0.09761618200597019
21,46,0.37851987397039105
21,47,0.8533025357374576
21,48,0.5011551764960156
21,49,0.46476096826347135
21,50,0.7458064193957955
21,51,0.3156690838741842
21,52,0.0885804876323591
21,53,0.5932089702508763
21,54,0.3313451213722848
21,55,0.5167784955725002
21,56,0.5619338544383343
21,57,0.26236557208263916
21,58,0.35034210209497396
21,59,0.2011557565842858
21,60,0.8887987579359032
21,61,0.8957624555887869
21,62,0.5045731577922584
21,63,0.5380694049328882
21,64,0.6873957034206094
21,65,0.9236421090731515
21,66,0.5406070696038152
21,67,0.3374441678021252
21,68,0.4979744501583653
21,69,0.5692491075473132
21,70,0.661788052573142
21,71,0.5784633830258751
21,72,0.9863397340993126
21,73,0.6736060834575965
21,74,0.33851967455093535
21,75,0.32320127348321126
21,76,0.5881931144977143
21,77,0.04012777819223246
21,78,-0.4285235697320064
21,79,0.6068876644628078
21,80,0.6736426673962804
21,81,0.6311006663314311
21,82,0.0342501688926431
21,83,0.7896082666574133
21,84,0.7353997133122908
21,85,0.5895072303806291
21,86,0.08331157177958448
21,87,0.7032722013881856
21,88,0.651355571832463
21,89,0.8593245718566697
21,90,0.7188953945080867
21,91,0.6337769247278696
21,92,0.35335708220696466
21,93,0.8226120115818115
21,94,0.4092107472081144
21,95,0.4995675038383874
21,96,0.5661790462246602
21,97,0.4476465229497788
21,98,0.20162458520245422
21,99,0.6837711715561108
21,100,0.7068554639439203
21,101,0.44765918115843883
21,102,-0.11840686865301932
21,103,0.03940510451147585
21,104,0.21181362137499107
21,105,0.32766914887985915
21,106,0.4751398751359298
21,107,0.5522880905111047
21,108,0.7305234263661626
21,109,0.6780138035156633
21,110,0.6143313918081407
21,111,-0.779624813840163
21,112,0.8091074817576354
21,113,0.8175607672726383
21,114,0.14817942829994502
21,115,0.5519097681921703
21,116,-0.17450636852620982
21,117,0.1380933104514608
21,118,0.052659065614439365
21,119,0.7553725706723066
21,120,0.6934046821449056
21,121,0.917519432919385
21,122,0.7147677249831947
21,123,0.7112963398361948
21,124,0.601164975069458
21,125,0.5368021403285415
21,126,0.7502658778186713
21,127,0.9263199465446277
21,128,0.012181258703836857
21,129,0.6307920024218228
21,130,0.7157459609033243
21,131,0.6465166669521291
21,132,0.9307091889671588
21,133,-0.0642070633520594
21,134,-0.538439292856077
21,135,0.2668507819553317
21,136,-0.0243140878438497
21,137,0.7560067533804994
21,138,0.332362659364198
21,139,-0.16751258125166738
21,140,0.29909404040053544
21,141,0.7280976542370011
21,142,0.7108200176283368
21,143,0.6851222011080178
21,144,0.7605200695674922
21,145,-0.26170588748819074
21,146,-0.0019729895229659063
21,147,0.7823803458934112
21,148,0.4596227032192848
21,149,0.6911888599880524
21,150,0.17127360427805158
21,151,0.2952027807357808
21,152,0.47760371930728385
21,153,-0.14447485487580233
21,154,-0.04543706414952555
21,155,0.5994533369738962
21,156,0.5910507538138278
21,157,0.6365053367155252
21,158,0.26855062269919255
21,159,0.4084020974653205
21,160,0.7308186810105609
21,161,0.895296498287758
21,162,0.40660783199514705
21,163,0.11612999900505627
21,164,0.6353883512670955
21,165,0.802374988566233
21,166,0.8920429450809723
21,167,0.8606481778651222
21,168,0.5617619905730503
21,169,0.48155671529685606
21,170,0.816214471896272
21,171,0.6265383736286309
21,172,0.3976445221830223
21,173,0.5550121178215007
21,174,0.7611877208358532
21,175,-0.16865689455135405
21,176,0.09290399920404498
21,177,0.645561540500958
21,178,0.280399502976713
21,179,0.7088687767730704
21,180,0.6114123262432615
21,181,0.6761902126905829
21,182,0.19004894780012652
21,183,0.15982563988730428
21,184,-0.20429928092669902
21,185,0.3087010482842659
21,186,-0.47110926125156005
21,187,0.5253781195422601
21,188,0.5045577120478592
21,189,0.23796960187682314
21,190,-0.03435171696625946
21,191,0.7221559967860315
21,192,0.2812102679204078
21,193,0.6782922965357789
21,194,0.4493704531944551
21,195,0.4255406148583258
21,196,0.6497197210723125
21,197,0.6716871089592811
21,198,0.642163334153501
21,199,0.8912405661510417
21,200,-0.08572856055780641
21,201,0.4279122343414614
21,202,0.309410080998406
21,203,0.705845993854334
21,204,0.22099241238228962
21,205,0.7025864939805904
21,206,0.1652127984415924
21,207,0.34899431663156466
21,208,0.6666669048457181
21,209,0.5446262046879291
21,210,0.821678134232387
21,211,-0.009925681223155205
21,212,0.5373311460155161
21,213,0.5016976094677245
21,214,0.7082822768868984
21,215,0.6360962684978937
21,216,0.8538265123353556
21,217,0.46849620698746225
21,218,0.5066178600196224
21,219,0.5309430097275277
21,220,0.47340218194340694
21,221,0.2535472528722472
21,222,0.8135160277875749
21,223,0.5888509168282969
21,224,0.5655922168526191
21,225,0.5220464750789264
21,226,0.9153997371748553
21,227,0.7407993322110141
21,228,0.443530077646835
21,229,0.11993099038761512
21,230,0.2608412929734002
21,231,0.04194625036643894
21,232,0.6839401340836565
21,233,0.5641142270710369
21,234,0.5405569149063115
21,235,0.5130346523760813
21,236,0.9271362521066139
21,237,0.7611135050664317
21,238,0.4829926742814335
21,239,0.7867255177447392
21,240,0.8727244799099894
21,241,0.2193826964529617
21,242,0.5256074892136466
21,243,0.6832549489086351
21,244,0.2997470446347317
21,245,0.46715320254590603
21,246,0.27679022943776677
21,247,0.5861250768149169
21,248,0.6874891783947581
21,249,-0.014518564882404552
21,250,0.868311781454593
22,23,-0.6834676493307208
22,24,-0.1318935142337294
22,25,1.1933168884234352e-16
22,26,-0.07244551067848523
22,27,0.6801739980109898
22,28,0.6266101348007999
22,29,0.519489227623648
22,30,0.6547174008794049
22,31,-0.7678865014817747
22,32,0.38637178225365226
22,33,0.41025317355774976
22,34,0.9044945499481337
22,35,0.08875895031209079
22,36,0.5751167751673426
22,37,-0.5501691695255607
22,38,0.7862512760415581
22,39,0.4728068475368723
22,40,0.13917848787223194
22,41,0.8533211102232006
22,42,-0.07380124046167462
22,43,-0.06172768944516881
22,44,0.8150279939996437
22,45,-0.214007807414739
22,46,-0.607573926949111
22,47,0.8378745577905725
22,48,0.8828413916135237
22,49,0.24864278947395507
22,50,0.6987439488162622
22,51,0.314708412801873
22,52,-0.367156535511255
22,53,-0.14908641468012737
22,54,0.06170371287038766
22,55,0.7841568470556856
22,56,0.6948349647842794
22,57,0.6206621432033778
22,58,-0.26213327055785135
22,59,0.35428788425751967
22,60,0.7172498749891669
22,61,0.5219988022877716
22,62,0.6211121705388803
22,63,0.14545499535157463
22,64,-0.033986780014353145
22,65,0.7459464327760962
22,66,0.7955995999271589
22,67,-0.29484470283365943
22,68,0.12805826363842474
22,69,0.7541450743639104
22,70,0.052183405550120174
22,71,0.0306325627731482
22,72,0.451302693771875
22,73,0.8857339118003654
22,74,-0.07344614620659617
22,75,0.5124977061107785
22,76,0.8128444858157079
22,77,-0.7755577192445043
22,78,0.05427605267905272
22,79,0.7099466733081361
22,80,0.4434620674900911
22,81,0.684711508727759
22,82,-0.5802834416003583
22,83,0.8847790053297433
22,84,0.34195282190161985
22,85,0.92760661351354
22,86,-0.6516063911497291
22,87,-0.321288388410842
22,88,0.046064274851846894
22,89,0.11471674628405266
22,90,0.43559522924778427
22,91,-0.15835508276041352
22,92,0.6724707598142526
22,93,0.7512703516930203
22,94,-0.11913582541906122
22,95,0.531588185028006
22,96,0.8145023745673973
22,97,0.5806250220273129
22,98,0.25042016493572233
22,99,0.5677410558912132
22,100,0.8364844056367341
22,101,0.7319892642961109
22,102,-0.8209472083810274
22,103,-0.6076328922977341
22,104,-0.5883054065935084
22,105,0.7029916456117692
22,106,-0.5672877693330954
22,107,-0.3101198789193266
22,108,0.8221317368860406
22,109,-0.04379678718553378
22,110,0.43899381248621105
22,111,-0.7815751585783591
22,112,0.8556371678926574
22,113,0.8106326970453831
22,114,0.4017774243958688
22,115,-0.16914179055760142
22,116,0.259418784367962
22,117,-0.7369240243499644
22,118,-0.26511049907048223
22,119,0.6952274619241311
22,120,0.9119500731110215
22,121,0.31691823001799024
22,122,0.38710545009080727
22,123,0.5506504596410958
22,124,0.7974834327158111
22,125,0.6664032321783598
22,126,0.6609245425743139
22,127,0.618410372358685
22,128,0.7682953714410738
22,129,0.9186236911810931
22,130,-0.29317603772275797
22,131,0.7897737911988112
22,132,0.5900565620119365
22,133,-0.8680426833396383
22,134,0.09258366327171812
22,135,0.890871624678012
22,136,0.3664700471534475
22,137,0.08861073041967372
22,138,0.8723508907677947
22,139,-0.5445996920444502
22,140,0.9424819839382048
22,141,0.678043302907461
22,142,0.8356102046077991
22,143,0.787671006969276
22,144,0.7094462641081429
22,145,-0.18171868100273003
22,146,-0.769777893788803
22,147,0.5337499123114744
22,148,0.49928553430655803
22,149,0.6898101283040246
22,150,0.7323384194803767
22,151,0.3212559450798476
22,152,0.6029541552313059
22,153,0.799548398271398
22,154,-0.18550067170627157
22,155,-0.39709095592994864
22,156,0.8937158973335639
22,157,-0.3183455800696104
22,158,0.0
22,159,0.3905604762165115
22,160,-0.28050574573323056
22,161,0.7205906879797863
22,162,0.9497615553220438
22,163,0.8001600480160057
22,164,0.8144986617198533
22,165,-0.04120179634486088
22,166,0.47001599194042176
22,167,0.34736673714593747
22,168,0.6130001243751837
22,169,0.8875291789017482
22,170,0.29487368447175616
22,171,0.491264313726172
22,172,0.4703035572598191
22,173,0.8010688047518291
22,174,0.8449682121075072
22,175,0.149269862854467
22,176,-0.29405881764588204
22,177,0.5997376721401108
22,178,-0.5807694379134883
22,179,0.6854473153827272
22,180,0.2654972817244569
22,181,0.9443435104788606
22,182,0.1642648518138105
22,183,-0.5176669877309263
22,184,0.7532241962671835
22,185,0.31970470313218635
22,186,-0.07100716024967263
22,187,0.9030236418600539
22,188,0.5548987402190221
22,189,-0.6621705720388041
22,190,0.7248647608820747
22,191,0.7411240444536493
22,192,0.7724207133411586
22,193,0.74352348240301
22,194,0.8334795919194719
22,195,-0.29662166825352826
22,196,0.5668433628184822
22,197,0.8097368710483943
22,198,-0.1306269360697108
22,199,0.7178323065950567
22,200,-0.7119547851452214
22,201,0.6865309025140707
22,202,0.9239057186434313
22,203,0.6048758095342482
22,204,-0.4535654670667304
22,205,0.6581316394931646
22,206,0.13500772266261074
22,207,0.519827460062754
22,208,0.6563175748131829
22,209,0.593236285046046
22,210,0.6260095417812184
22,211,-0.801873046043431
22,212,-0.1015112755402077
22,213,0.8546688139482325
22,214,0.7737432402777635
22,215,0.19361929163834465
22,216,0.7560178981419798
22,217,-0.48010528983194795
22,218,0.008689517470380563
22,219,0.9837650428429967
22,220,0.8480061575029313
22,221,0.03026969362593852
22,222,0.6358538268279603
22,223,-0.30996316710345573
22,224,-0.01041938643325738
22,225,0.8527157691790014
22,226,0.6898605183158867
22,227,0.2524390821487007
22,228,-0.2207781781456583
22,229,0.565869886681339
22,230,-0.7504312079928492
22,231,-0.6963850011701328
22,232,0.9523471813102207
22,233,0.762612818103971
22,234,0.7869910378672197
22,235,0.20435616630599535
22,236,0.7127805818784554
22,237,0.2749294064434632
22,238,0.9107498803882758
22,239,-0.025175774064172242
22,240,0.8099887044374452
22,241,-0.33666374814151
22,242,0.5990865616754956
22,243,0.7421129727446746
22,244,0.8689810644879489
22,245,-0.12684530620160578
22,246,0.5688576228465011
22,247,0.24093471232621336
22,248,0.736858051982891
22,249,0.7940354077680934
22,250,0.6284701714239219
23,24,0.7256283251061595
23,25,0.152637982531773
23,26,0.6369171819491513
23,27,0.04939317312787255
23,28,-0.010644081651965696
23,29,0.005158905454155765
23,30,-0.019670525734033197
23,31,0.8220301814337441
23,32,0.3772465911208926
23,33,-0.46078207558619216
23,34,-0.3561967830006922
23,35,0.18333969940564315
23,36,-0.05993052087033945
23,37,0.8974873605938729
23,38,-0.3410023926784851
23,39,0.28661838988431704
23,40,-0.6776452139970668
23,41,-0.20476819546477829
23,42,0.7717436331412898
23,43,0.616801408110185
23,44,-0.15820261173998418
23,45,0.010360608425946388
23,46,0.6593293460796971
23,47,-0.3562527120238184
23,48,-0.2704880178549538
23,49,0.16296743401013966
23,50,0.02164978941622867
23,51,0.40099787312504237
23,52,0.6205052279940237
23,53,0.4183008879818244
23,54,-0.14338647140770638
23,55,-0.3253956867279838
23,56,0.012940209201825184
23,57,0.07001400420140025
23,58,0.8531902208138492
23,59,0.2744302150984874
23,60,-0.13535933600033523
23,61,0.10040983611432297
23,62,-0.0874748033681385
23,63,0.6183691479542366
23,64,0.6811864557067135
23,65,-0.2373938293010028
23,66,-0.49197929424013714
23,67,0.8893608811181896
23,68,0.5951610268990281
23,69,-0.1593158898346784
23,70,0.2265806173458449
23,71,0.4484569526843735
23,72,-0.06511738926365374
23,73,-0.43583366138029855
23,74,0.6861416305351653
23,75,0.0413519808486787
23,76,-0.7848162939744733
23,77,0.9468449462606988
23,78,-0.35315321684806467
23,79,-0.017051855146776634
23,80,0.07908011290078126
23,81,0.06193004463479478
23,82,0.9615004918658859
23,83,-0.44696535035426865
23,84,0.36647160555006614
23,85,-0.4715294017835367
23,86,0.92534225710858
23,87,0.6009919555859944
23,88,0.6266516698640895
23,89,0.46259059103761707
23,90,0.3466127213595268
23,91,0.09093856457824169
23,92,-0.1546402906808398
23,93,-0.08855479532280545
23,94,0.7997791841601434
23,95,-0.0704627058876261
23,96,-0.14082830947080033
23,97,-0.04997224534895713
23,98,0.42229892463597624
23,99,-0.22545187849166473
23,100,-0.18395717067217385
23,101,-0.2647235062657116
23,102,0.5311317739834989
23,103,0.9926545207966767
23,104,0.955058640451682
23,105,-0.48902942221151674
23,106,0.7580820073104373
23,107,0.8344408667498862
23,108,-0.33081584678942466
23,109,0.6219555004188636
23,110,0.3553604037518467
23,111,0.5717718748968658
23,112,-0.501610023558252
23,113,-0.19126097423453176
23,114,-0.1427929733391168
23,115,0.5398790268157699
23,116,-0.07814524912059273
23,117,0.45171673350090175
23,118,0.5019757344823045
23,119,0.021758419247338862
23,120,-0.4162216552945203
23,121,0.21572819261882953
23,122,0.3488827646089904
23,123,-0.5804996650499779
23,124,-0.4333315896354603
23,125,0.06132994740797398
23,126,0.07991413842700698
23,127,-0.02702156287788549
23,128,-0.47259452835945276
23,129,-0.34599983397877254
23,130,0.5961196035938424
23,131,-0.2241347956462476
23,132,0.043737401684069234
23,133,0.7188238371581355
23,134,-0.107572495794671
23,135,-0.3836082254109419
23,136,0.04257997168527521
23,137,0.5376610170300515
23,138,-0.3461454434521308
23,139,0.5152918085621576
23,140,-0.5214595754133136
23,141,0.06092436974789904
23,142,-0.6842472173461612
23,143,-0.12604427051945372
23,144,0.010176568762666222
23,145,0.6604830605895301
23,146,0.7529027561994526
23,147,0.05538921205724065
23,148,0.22431204888710266
23,149,0.02692710631866816
23,150,-0.20421608417534556
23,151,0.3739766597922638
23,152,0.12039415226735112
23,153,-0.6871990359187592
23,154,0.5379953626456612
23,155,0.7766826526232148
23,156,-0.7505924167308852
23,157,0.5119410909133331
23,158,-0.406744608409981
23,159,0.19730011566174674
23,160,0.4509560339299331
23,161,-0.1358833877966751
23,162,-0.7666117166731077
23,163,-0.30990065402665146
23,164,-0.2638116084804867
23,165,0.5686632496579137
23,166,-0.07001400420140029
23,167,-0.06726727939963195
23,168,0.007913797576427569
23,169,-0.3990863092329379
23,170,0.09332807103090127
23,171,0.24990141566713128
23,172,0.26654292464133333
23,173,-0.685141189243401
23,174,-0.23786916387552692
23,175,0.16256528117321373
23,176,-0.16269784336399168
23,177,-0.5710152790050802
23,178,0.8972924575332886
23,179,0.055973139338130085
23,180,0.4804061324319855
23,181,-0.5923684944444729
23,182,0.2957258241670512
23,183,0.9409207970298754
23,184,-0.8990791088580563
23,185,0.2830196550708906
23,186,0.3666793988112851
23,187,-0.3516600260588387
23,188,-0.0038722767201792075
23,189,0.6933852542348501
23,190,-0.9854508843053273
23,191,-0.2579655878683951
23,192,-0.17239570679190258
23,193,-0.06555310066350227
23,194,-0.19136359599513694
23,195,0.7047182553761823
23,196,0.20811646489773827
23,197,-0.21357904818453674
23,198,0.3164665717051977
23,199,-0.2768520131285899
23,200,0.9571321523359273
23,201,0.01661826720058608
23,202,-0.5098586655091097
23,203,0.10949454270059224
23,204,0.23056050942280512
23,205,-0.6507913734559686
23,206,0.5647132744002156
23,207,0.1917412472118429
23,208,0.09799371511865626
23,209,0.14967023127170265
23,210,-0.5185121766884048
23,211,0.7725475007708515
23,212,0.7298942686848917
23,213,-0.3740802591877627
23,214,-0.45233127303190035
23,215,0.5743431963878812
23,216,-0.33196940238921957
23,217,0.879191640756707
23,218,0.38365966352273045
23,219,-0.6916807139175545
23,220,-0.4705882352941181
23,221,0.5744466946094946
23,222,-0.02462651281926936
23,223,0.775660151167165
23,224,-0.06402852141214554
23,225,-0.3042802536993874
23,226,-0.17505016439388088
23,227,-0.22562131409857078
23,228,0.8208673988775831
23,229,-0.048702325494157296
23,230,0.7266018927576544
23,231,0.7401309916872232
23,232,-0.5068755516300255
23,233,-0.7050497389192028
23,234,-0.19300835204432412
23,235,0.36756311845869233
23,236,-0.1422633957924445
23,237,0.4766234246599664
23,238,-0.46535113682386564
23,239,0.6162338352476117
23,240,-0.41426549910107713
23,241,0.6210133454836657
23,242,0.15986427166892048
23,243,-0.021737580386556033
23,244,-0.3751759753825185
23,245,0.7114313909599608
23,246,0.1429720660409639
23,247,-0.1866272256725393
23,248,-0.06370176258590596
23,249,-0.6828587612479721
23,250,0.0629496855391285
24,25,0.47025992287821466
24,26,0.5712769598872466
24,27,0.5667722074654777
24,28,0.16969717148959432
24,29,0.030479143988355065
24,30,0.21501582556075033
24,31,0.53363747541292
24,32,0.7985589369590506
24,33,-0.4026180347997472
24,34,0.18405817425963988
24,35,-0.1653350465614957
24,36,0.09696983909979748
24,37,0.8992348299930338
24,38,0.019381238512058686
24,39,0.5375070093105833
24,40,-0.8463465692706407
24,41,0.36167452212020573
24,42,0.9317593331808751
24,43,0.6620026802225009
24,44,0.3153086198035492
24,45,-0.4170970037314826
24,46,0.6611514717961735
24,47,0.2268231503720418
24,48,0.2509771310238117
24,49,0.06993545215297052
24,50,0.497492751618297
24,51,0.4880675591504854
24,52,0.17731207148777808
24,53,0.8089005298999515
24,54,0.3394931293896154
24,55,-0.06279387280594519
24,56,0.3714155456221138
24,57,0.4240403693909703
24,58,0.9670094144549981
24,59,0.2801484457002666
24,60,0.5180461525738979
24,61,0.7155947916229891
24,62,0.06914562584279335
24,63,0.8886814711077687
24,64,0.8048400266034655
24,65,0.34947091547234715
24,66,0.23754386807046662
24,67,0.9340324304662181
24,68,0.9406605435277494
24,69,0.1521912271962309
24,70,0.7392872484893233
24,71,0.36391962778760695
24,72,0.3763741874892369
24,73,0.0062609820023855865
24,74,0.5649029740384243
24,75,0.09207669065917326
24,76,-0.3222539717051242
24,77,0.5508730326256512
24,78,-0.12057384970360933
24,79,0.3491849074929971
24,80,0.20381759100790958
24,81,0.5186341036390814
24,82,0.6338450447430719
24,83,0.10947625337609462
24,84,0.5923723750161106
24,85,0.21184390518833776
24,86,0.532899563767237
24,87,0.6451671851228921
24,88,0.9768362797473913
24,89,0.8754679211712767
24,90,0.7537566041230377
24,91,0.3718263493970675
24,92,-0.005074350613475243
24,93,0.447695180782538
24,94,0.9328831311376405
24,95,0.003726287113625151
24,96,0.41454798161193074
24,97,0.060828182565505776
24,98,0.42957547954492364
24,99,-0.052183633422640256
24,100,0.38048178744055755
24,101,-0.06655333777040044
24,102,-0.03823356632659194
24,103,0.7750632821818847
24,104,0.6865842252542341
24,105,-0.38706066364000075
24,106,0.713436702135944
24,107,0.932385137088608
24,108,0.08471055540643918
24,109,0.6546713797253053
24,110,0.7361500838943652
24,111,0.09286433144874276
24,112,0.15326772946201672
24,113,0.39807039533585575
24,114,-0.2925149371672789
24,115,0.3776384471957984
24,116,-0.3688857040951365
24,117,0.08868019189913562
24,118,0.7618614290745784
24,119,0.5993084816924853
24,120,0.09361768384794805
24,121,0.7682331353762424
24,122,0.6071967851686512
24,123,-0.22274892308416994
24,124,0.3030136783249354
24,125,0.596770591309671
24,126,0.6041110561404038
24,127,0.43255150113149254
24,128,-0.32894308066726025
24,129,0.21520598066121185
24,130,0.6333375163299256
24,131,0.13621713023887805
24,132,0.6252322787475134
24,133,0.48071182607336593
24,134,-0.5197737737710378
24,135,0.06451563189437705
24,136,-0.09607515217779329
24,137,0.6709340697735359
24,138,0.025582250271575777
24,139,-0.09654623412881766
24,140,0.02985716001166212
24,141,0.5467472836411035
24,142,-0.12518096158993622
24,143,0.32588798040611344
24,144,0.5374888259645153
24,145,0.548969559255917
24,146,0.22872492968903232
24,147,0.31784622966622506
24,148,0.42781851875250343
24,149,0.6174604810962787
24,150,0.013641577131975882
24,151,0.4355462720457221
24,152,0.402854301233665
24,153,-0.3075028478601651
24,154,0.7613188299532898
24,155,0.8263070662007987
24,156,-0.2739596718751153
24,157,0.41490605191713203
24,158,-0.12075744770374026
24,159,0.21673107461898022
24,160,0.5422272579894089
24,161,0.5073794707972672
24,162,-0.3524154492441528
24,163,0.0034502127915353067
24,164,0.10878317245288242
24,165,0.7062396528676383
24,166,0.21825607248064646
24,167,0.5362166235266111
24,168,0.2214999328862798
24,169,-0.027502077573320995
24,170,0.7019590624833795
24,171,0.7867792449073742
24,172,0.7096039871357918
24,173,-0.0046055083503318455
24,174,0.3016061955024536
24,175,-0.13964177124224741
24,176,-0.5023509824475602
24,177,-0.31635533069202254
24,178,0.8765046623773404
24,179,0.5533705207458545
24,180,0.6580851962302409
24,181,-0.045032581296086935
24,182,0.09925458450240182
24,183,0.8967416597315242
24,184,-0.6810859103344316
24,185,0.25680152252583077
24,186,0.036741121458109954
24,187,0.28025502051016477
24,188,0.11708992802230375
24,189,0.6801757831942445
24,190,-0.6409284521025876
24,191,0.07435790151049473
24,192,0.1526432501643196
24,193,0.3484376149772323
24,194,0.2774105001320384
24,195,0.9518843837499825
24,196,0.6896808553661539
24,197,0.46665798702321293
24,198,0.20919371542015333
24,199,0.18503997389558458
24,200,0.5273109644720899
24,201,0.3559706515318571
24,202,0.08142859725785814
24,203,0.45450128025958436
24,204,0.37452238248986713
24,205,-0.22702400168303202
24,206,0.7521769508904389
24,207,0.39278668669043565
24,208,0.5512498238805132
24,209,0.6731306789862656
24,210,-0.02522903220246758
24,211,0.2559655433492988
24,212,0.7164689542377539
24,213,-0.03967465441039699
24,214,-0.10575460749408791
24,215,0.8479219667413342
24,216,0.12225573580678148
24,217,0.8514689377159091
24,218,0.2272081319471953
24,219,-0.07517951616822266
24,220,0.23663691468564307
24,221,0.4406354975415267
24,222,0.3350828386775914
24,223,0.724047593164422
24,224,-0.14913496444982566
24,225,0.06742228388873121
24,226,0.299922935755067
24,227,0.29473039172245985
24,228,0.9844980833288689
24,229,0.008675471146724926
24,230,0.5196292983674075
24,231,0.22956225867953892
24,232,0.11850700627370081
24,233,-0.38356577285770094
24,234,0.1407581705302372
24,235,0.33717219192607084
